broadcast_id, hoster, title, description, duration, publish_date, channel_id, categorie
"167020056", "younow", "YouNow Stream vom 01. August 2017", "", "12533", "1501621920", "12681330", "1"
"167063437", "younow", "YouNow Stream vom 02. August 2017", "", "656", "1501683240", "12681330", "1"
"167063664", "younow", "YouNow Stream vom 02. August 2017", "", "441", "1501683660", "12681330", "1"
"167081572", "younow", "YouNow Stream vom 02. August 2017", "", "4047", "1501704120", "12681330", "1"
"167119655", "younow", "YouNow Stream vom 03. August 2017", "", "4338", "1501749480", "12681330", "1"
"167208854", "younow", "YouNow Stream vom 04. August 2017", "", "3941", "1501873920", "12681330", "1"
"167254843", "younow", "YouNow Stream vom 05. August 2017", "", "455", "1501930920", "12681330", "1"
"167267545", "younow", "YouNow Stream vom 05. August 2017", "", "1442", "1501951860", "12681330", "1"
"167268263", "younow", "YouNow Stream vom 05. August 2017", "", "667", "1501952700", "12681330", "1"
"167323142", "younow", "YouNow Stream vom 06. August 2017", "", "986", "1502022540", "12681330", "1"
"167330521", "younow", "YouNow Stream vom 06. August 2017", "", "931", "1502034840", "12681330", "1"
"167330798", "younow", "YouNow Stream vom 06. August 2017", "", "585", "1502035260", "12681330", "1"
"167445946", "younow", "YouNow Stream vom 08. August 2017", "", "4451", "1502183640", "12681330", "1"
"167457453", "younow", "YouNow Stream vom 08. August 2017", "", "3800", "1502204940", "12681330", "1"
"167479531", "younow", "YouNow Stream vom 08. August 2017", "", "4746", "1502227500", "12681330", "1"
"167805582", "younow", "YouNow Stream vom 13. August 2017", "", "4227", "1502653620", "12681330", "1"
"167916741", "younow", "YouNow Stream vom 15. August 2017", "", "363", "1502808120", "12681330", "1"
"167917001", "younow", "YouNow Stream vom 15. August 2017", "", "4199", "1502808540", "12681330", "1"
"167982748", "younow", "YouNow Stream vom 16. August 2017", "", "4081", "1502897760", "12681330", "1"
"168110002", "younow", "YouNow Stream vom 18. August 2017", "", "3868", "1503048060", "12681330", "1"
"168253796", "younow", "YouNow Stream vom 20. August 2017", "", "8176", "1503243420", "12681330", "1"
"168300077", "younow", "YouNow Stream vom 21. August 2017", "", "4448", "1503300240", "12681330", "1"
"168379749", "younow", "YouNow Stream vom 22. August 2017", "", "3848", "1503420900", "12681330", "1"
"168430624", "younow", "YouNow Stream vom 23. August 2017", "", "4123", "1503494520", "12681330", "1"
"168609401", "younow", "YouNow Stream vom 26. August 2017", "", "1496", "1503759420", "12681330", "1"
"168728971", "younow", "Drache is Back", "", "3958", "1503929820", "12681330", "1"
"stream-34", "twitch", "Twitch Stream vom 28. August 2017", "", "11814", "1503934440", "", "4"
"stream-35", "twitch", "Twitch Stream vom 29. August 2017", "", "6851", "1504002600", "", "4"
"168797067", "younow", "YouNow Stream vom 29. August 2017", "", "5759", "1504032540", "12681330", "1"
"168833132", "younow", "YouNow Stream vom 30. August 2017", "", "5685", "1504083360", "12681330", "1"
"169240393", "younow", "YouNow Stream vom 06. September 2017", "", "2080", "1504695780", "12681330", "1"
"169344486", "younow", "YouNow Stream vom 08. September 2017", "", "3878", "1504861260", "12681330", "1"
"169596599", "younow", "Heavy Metal Stream", "", "5693", "1505237640", "12681330", "1"
"169736530", "younow", "YouNow Stream vom 15. September 2017", "", "3991", "1505480340", "12681330", "1"
"169798583", "younow", "YouNow Stream vom 16. September 2017", "", "3699", "1505576280", "12681330", "1"
"169848958", "younow", "YouNow Stream vom 17. September 2017", "", "6904", "1505645220", "12681330", "1"
"169899384", "younow", "YouNow Stream vom 18. September 2017", "", "4490", "1505731560", "12681330", "1"
"170043057", "younow", "YouNow Stream vom 21. September 2017", "", "7944", "1506010860", "12681330", "1"
"170078315", "younow", "YouNow Stream vom 22. September 2017", "", "6362", "1506071100", "12681330", "1"
"170078910", "younow", "YouNow Stream vom 22. September 2017", "", "4358", "1506073080", "12681330", "1"
"170097933", "younow", "YouNow Stream vom 22. September 2017", "", "5038", "1506108180", "12681330", "1"
"170144899", "younow", "YouNow Stream vom 23. September 2017", "", "29331", "1506184020", "12681330", "1"
"170195599", "younow", "heute basteln und mahlen", "", "4839", "1506260160", "12681330", "1"
"170237266", "younow", "YouNow Stream vom 25. September 2017", "", "4319", "1506330480", "12681330", "1"
"170332950", "younow", "YouNow Stream vom 27. September 2017", "", "3850", "1506524340", "12681330", "1"
"170370531", "younow", "YouNow Stream vom 28. September 2017", "", "3811", "1506597240", "12681330", "1"
"170384482", "younow", "YouNow Stream vom 28. September 2017", "", "3823", "1506624420", "12681330", "1"
"170474279", "younow", "YouNow Stream vom 30. September 2017", "", "7440", "1506785820", "12681330", "1"
"170527569", "younow", "Nightcore abend", "", "8299", "1506865020", "12681330", "1"
"170572635", "younow", "YouNow Stream vom 02. Oktober 2017", "", "5308", "1506941820", "12681330", "1"
"170672617", "younow", "YouNow Stream vom 04. Oktober 2017", "", "5822", "1507135440", "12681330", "1"
"170708192", "younow", "YouNow Stream vom 05. Oktober 2017", "", "4360", "1507203300", "12681330", "1"
"170723647", "younow", "YouNow Stream vom 05. Oktober 2017", "", "4348", "1507231080", "12681330", "1"
"170808980", "younow", "YouNow Stream vom 07. Oktober 2017", "", "3956", "1507385880", "12681330", "1"
"170863621", "younow", "YouNow Stream vom 08. Oktober 2017", "", "4962", "1507469760", "12681330", "1"
"170917977", "younow", "YouNow Stream vom 09. Oktober 2017", "", "7427", "1507568400", "12681330", "1"
"171039587", "younow", "YouNow Stream vom 12. Oktober 2017", "", "5625", "1507808160", "12681330", "1"
"171140359", "younow", "YouNow Stream vom 14. Oktober 2017", "", "7724", "1507993620", "12681330", "1"
"171193842", "younow", "YouNow Stream vom 15. Oktober 2017", "", "3879", "1508079780", "12681330", "1"
"171279567", "younow", "YouNow Stream vom 17. Oktober 2017", "", "3786", "1508252100", "12681330", "1"
"171365272", "younow", "YouNow Stream vom 19. Oktober 2017", "", "3916", "1508431740", "12681330", "1"
"171507040", "younow", "YouNow Stream vom 22. Oktober 2017", "", "5299", "1508680920", "12681330", "1"
"171559265", "younow", "Germanische Mythologie -- Wikinger Götter und Nordische Sag", "", "3078", "1508778900", "12681330", "1"
"171642389", "younow", "YouNow Stream vom 25. Oktober 2017", "", "4218", "1508943180", "12681330", "1"
"171689653", "younow", "YouNow Stream vom 26. Oktober 2017", "", "3732", "1509037200", "12681330", "1"
"171835069", "younow", "YouNow Stream vom 29. Oktober 2017", "", "3876", "1509294060", "12681330", "1"
"172099446", "younow", "YouNow Stream vom 04. November 2017", "", "3857", "1509811620", "12681330", "1"
"172248151", "younow", "YouNow Stream vom 07. November 2017", "", "4226", "1510082100", "12681330", "1"
"172265462", "younow", "", "", "2627", "1510107798", "12681330", "1"
"172326599", "younow", "YouNow Stream vom 09. November 2017", "", "3862", "1510249320", "12681330", "1"
"172369990", "younow", "YouNow Stream vom 10. November 2017", "", "4037", "1510335360", "12681330", "1"
"172469997", "younow", "Kochen_mit_Rainer", "", "3390", "1510499520", "12681330", "1"
"172470937", "younow", "YouNow Stream vom 12. November 2017", "", "1772", "1510501200", "12681330", "1"
"172549495", "younow", "YouNow Stream vom 14. November 2017", "", "1824", "1510655040", "12681330", "1"
"172597421", "younow", "YouNow Stream vom 15. November 2017", "", "1328", "1510760760", "12681330", "1"
"172597641", "younow", "YouNow Stream vom 15. November 2017", "", "732", "1510761240", "12681330", "1"
"172597994", "younow", "YouNow Stream vom 15. November 2017", "", "136", "1510762080", "12681330", "1"
"172598217", "younow", "YouNow Stream vom 15. November 2017", "", "36", "1510762440", "12681330", "1"
"172629574", "younow", "YouNow Stream vom 16. November 2017", "", "860", "1510823400", "12681330", "1"
"172639282", "younow", "YouNow Stream vom 16. November 2017", "", "7417", "1510851060", "12681330", "1"
"172736794", "younow", "YouNow Stream vom 18. November 2017", "", "3783", "1511029680", "12681330", "1"
"172783100", "younow", "YouNow Stream vom 19. November 2017", "", "5637", "1511108400", "12681330", "1"
"172829161", "younow", "YouNow Stream vom 20. November 2017", "", "3862", "1511196360", "12681330", "1"
"172917936", "younow", "YouNow Stream vom 22. November 2017", "", "3888", "1511370240", "12681330", "1"
"173112777", "younow", "YouNow Stream vom 26. November 2017", "", "5346", "1511712960", "12681330", "1"
"173215671", "younow", "YouNow Stream vom 28. November 2017", "", "11105", "1511915100", "12681330", "1"
"173232950", "younow", "YouNow Stream vom 29. November 2017", "", "5240", "1511961840", "12681330", "1"
"173264845", "younow", "YouNow Stream vom 29. November 2017", "", "3777", "1512017040", "12681330", "1"
"173427539", "younow", "YouNow Stream vom 03. Dezember 2017", "", "336", "1512326460", "12681330", "1"
"173460061", "younow", "YouNow Stream vom 04. Dezember 2017", "", "11096", "1512395520", "12681330", "1"
"173579981", "younow", "YouNow Stream vom 07. Dezember 2017", "", "5036", "1512651540", "12681330", "1"
"173632924", "younow", "YouNow Stream vom 08. Dezember 2017", "", "4041", "1512760380", "12681330", "1"
"173768430", "younow", "YouNow Stream vom 11. Dezember 2017", "", "4943", "1513010580", "12681330", "1"
"stream-36", "twitch", "Twitch Stream vom 12. Dezember 2017", "", "13306", "1513105200", "", "4"
"173849163", "younow", "Chill-Stream", "", "3724", "1513185960", "12681330", "1"
"173885292", "younow", "Weihnachten", "", "5797", "1513265940", "12681330", "1"
"173929498", "younow", "YouNow Stream vom 15. Dezember 2017", "", "2561", "1513357860", "12681330", "1"
"stream-37", "twitch", "Twitch Stream vom 15. Dezember 2017", "", "15128", "1513360260", "", "4"
"stream-38", "twitch", "Twitch Stream vom 17. Dezember 2017", "", "10828", "1513514820", "", "4"
"174103705", "younow", "YouNow Stream vom 19. Dezember 2017", "", "2636", "1513697160", "12681330", "1"
"stream-39", "twitch", "Twitch Stream vom 21. Dezember 2017", "", "14997", "1513871640", "", "4"
"stream-40", "twitch", "Twitch Stream vom 22. Dezember 2017", "", "10985", "1513947480", "", "4"
"174286177", "younow", "YouNow Stream vom 23. Dezember 2017", "", "4057", "1514049420", "12681330", "1"
"174370423", "younow", "YouNow Stream vom 25. Dezember 2017", "", "3782", "1514211000", "12681330", "1"
"stream-41", "twitch", "Twitch Stream vom 29. Dezember 2017", "", "3022", "1514554260", "", "4"
"stream-42", "twitch", "Twitch Stream vom 29. Dezember 2017", "", "11657", "1514570400", "", "4"
"174626860", "younow", "YouNow Stream vom 30. Dezember 2017", "", "2857", "1514643360", "12681330", "1"
"stream-43", "twitch", "Twitch Stream vom 30. Dezember 2017", "", "8153", "1514646960", "", "4"
"174697826", "younow", "YouNow Stream vom 31. Dezember 2017", "", "1856", "1514748540", "12681330", "1"
"stream-44", "twitch", "Twitch Stream vom 01. Januar 2018", "", "3610", "1514818560", "", "4"
"174888118", "younow", "YouNow Stream vom 04. Januar 2018", "", "4425", "1515076500", "12681330", "1"
"174996865", "younow", "YouNow Stream vom 06. Januar 2018", "", "3719", "1515256020", "12681330", "1"
"174997994", "younow", "YouNow Stream vom 06. Januar 2018", "", "2245", "1515257640", "12681330", "1"
"175050853", "younow", "YouNow Stream vom 07. Januar 2018", "", "4036", "1515338040", "12681330", "1"
"175101714", "younow", "YouNow Stream vom 08. Januar 2018", "", "2913", "1515434580", "12681330", "1"
"175102413", "younow", "YouNow Stream vom 08. Januar 2018", "", "185", "1515435300", "12681330", "1"
"175102577", "younow", "YouNow Stream vom 08. Januar 2018", "", "2107", "1515435480", "12681330", "1"
"175116323", "younow", "YouNow Stream vom 08. Januar 2018", "", "3258", "1515453780", "12681330", "1"
"175182876", "younow", "YouNow Stream vom 10. Januar 2018", "", "6117", "1515598920", "12681330", "1"
"175231211", "younow", "YouNow Stream vom 11. Januar 2018", "", "4242", "1515684840", "12681330", "1"
"175251931", "younow", "YouNow Stream vom 11. Januar 2018", "", "10819", "1515716520", "12681330", "1"
"175273505", "younow", "YouNow Stream vom 12. Januar 2018", "", "4005", "1515771420", "12681330", "1"
"stream-45", "twitch", "Twitch Stream vom 13. Januar 2018", "", "4543", "1515852840", "", "4"
"175393726", "younow", "YouNow Stream vom 14. Januar 2018", "", "7976", "1515966900", "12681330", "1"
"175469782", "younow", "YouNow Stream vom 16. Januar 2018", "", "3717", "1516109700", "12681330", "1"
"175517739", "younow", "YouNow Stream vom 17. Januar 2018", "", "12", "1516204440", "12681330", "1"
"175517770", "younow", "YouNow Stream vom 17. Januar 2018", "", "3843", "1516204440", "12681330", "1"
"175549295", "younow", "YouNow Stream vom 18. Januar 2018", "", "5817", "1516252500", "12681330", "1"
"175578508", "younow", "YouNow Stream vom 18. Januar 2018", "", "4106", "1516313580", "12681330", "1"
"175684365", "younow", "YouNow Stream vom 20. Januar 2018", "", "4337", "1516497840", "12681330", "1"
"175743366", "younow", "YouNow Stream vom 22. Januar 2018", "", "3983", "1516602120", "12681330", "1"
"175776226", "younow", "YouNow Stream vom 22. Januar 2018", "", "3982", "1516667580", "12681330", "1"
"175807612", "younow", "YouNow Stream vom 23. Januar 2018", "", "4058", "1516738560", "12681330", "1"
"175979429", "younow", "YouNow Stream vom 27. Januar 2018", "", "3957", "1517077080", "12681330", "1"
"176090400", "younow", "YouNow Stream vom 29. Januar 2018", "", "3647", "1517266380", "12681330", "1"
"176115358", "younow", "YouNow Stream vom 30. Januar 2018", "", "7496", "1517325780", "12681330", "1"
"176198660", "younow", "YouNow Stream vom 01. Februar 2018", "", "7676", "1517497860", "12681330", "1"
"176295383", "younow", "YouNow Stream vom 03. Februar 2018", "", "3743", "1517680200", "12681330", "1"
"176383057", "younow", "YouNow Stream vom 05. Februar 2018", "", "3933", "1517842020", "12681330", "1"
"176475296", "younow", "YouNow Stream vom 07. Februar 2018", "", "5542", "1518040380", "12681330", "1"
"176507308", "younow", "YouNow Stream vom 08. Februar 2018", "", "3480", "1518116820", "12681330", "1"
"176546574", "younow", "YouNow Stream vom 09. Februar 2018", "", "4049", "1518201060", "12681330", "1"
"176674827", "younow", "Mittelalter_Musik Heute keine musik wünsche aber dafür jed", "", "4617", "1518442920", "12681330", "1"
"176702615", "younow", "abend chillen", "", "5029", "1518485040", "12681330", "1"
"176767200", "younow", "YouNow Stream vom 14. Februar 2018", "", "2539", "1518635520", "12681330", "1"
"176845680", "younow", "YouNow Stream vom 16. Februar 2018", "", "3577", "1518807780", "12681330", "1"
"177042157", "younow", "YouNow Stream vom 20. Februar 2018", "", "119", "1519175940", "12681330", "1"
"177042655", "younow", "YouNow Stream vom 20. Februar 2018", "", "5215", "1519176900", "12681330", "1"
"177172136", "younow", "YouNow Stream vom 23. Februar 2018", "", "3716", "1519435680", "12681330", "1"
"177239560", "younow", "YouNow Stream vom 25. Februar 2018", "", "1297", "1519560300", "12681330", "1"
"177340380", "younow", "YouNow Stream vom 27. Februar 2018", "", "7957", "1519770600", "12681330", "1"
"177357253", "younow", "YouNow Stream vom 28. Februar 2018", "", "14724", "1519814580", "12681330", "1"
"177416833", "younow", "YouNow Stream vom 01. März 2018", "", "6245", "1519945440", "12681330", "1"
"177443209", "younow", "YouNow Stream vom 02. März 2018", "", "2761", "1520013000", "12681330", "1"
"stream-46", "twitch", "Twitch Stream vom 02. März 2018", "", "7491", "1520030100", "", "4"
"stream-47", "twitch", "Twitch Stream vom 05. März 2018", "", "7355", "1520208360", "", "4"
"stream-48", "twitch", "Twitch Stream vom 05. März 2018", "", "5529", "1520268060", "", "4"
"177605161", "younow", "YouNow Stream vom 06. März 2018", "", "3936", "1520345700", "12681330", "1"
"stream-49", "twitch", "Twitch Stream vom 06. März 2018", "", "9902", "1520359800", "", "4"
"stream-50", "twitch", "Twitch Stream vom 06. März 2018", "", "4027", "1520377140", "", "4"
"stream-76", "twitch", "Twitch Stream vom 07. März 2018", "", "6586", "1520443620", "", "4"
"177709155", "younow", "YouNow Stream vom 09. März 2018", "", "5837", "1520577420", "12681330", "1"
"177773402", "younow", "YouNow Stream vom 10. März 2018", "", "3798", "1520708460", "12681330", "1"
"177885620", "younow", "YouNow Stream vom 13. März 2018", "", "5576", "1520945940", "12681330", "1"
"stream-77", "twitch", "Twitch Stream vom 13. März 2018", "", "7335", "1520962200", "", "4"
"177924797", "younow", "YouNow Stream vom 14. März 2018", "", "3657", "1521037260", "12681330", "1"
"stream-78", "twitch", "Twitch Stream vom 14. März 2018", "", "4403", "1521050340", "", "4"
"177942963", "younow", "YouNow Stream vom 14. März 2018", "", "4845", "1521069480", "12681330", "1"
"177959945", "younow", "YouNow Stream vom 15. März 2018", "", "4104", "1521118980", "12681330", "1"
"178001440", "younow", "YouNow Stream vom 16. März 2018", "", "2957", "1521202200", "12681330", "1"
"stream-79", "twitch", "Twitch Stream vom 16. März 2018", "", "5654", "1521222300", "", "4"
"178018051", "younow", "YouNow Stream vom 16. März 2018", "", "12176", "1521232620", "12681330", "1"
"178045392", "younow", "YouNow Stream vom 17. März 2018", "", "6792", "1521290580", "12681330", "1"
"178046134", "younow", "YouNow Stream vom 17. März 2018", "", "4956", "1521292500", "12681330", "1"
"stream-80", "twitch", "Twitch Stream vom 17. März 2018", "", "7354", "1521307080", "", "4"
"178067919", "younow", "YouNow Stream vom 17. März 2018", "", "6298", "1521327900", "12681330", "1"
"178097480", "younow", "YouNow Stream vom 18. März 2018", "", "6487", "1521395340", "12681330", "1"
"stream-81", "twitch", "Twitch Stream vom 19. März 2018", "", "8193", "1521469380", "", "4"
"178135506", "younow", "YouNow Stream vom 19. März 2018", "", "3802", "1521482820", "12681330", "1"
"stream-82", "twitch", "Twitch Stream vom 20. März 2018", "", "7171", "1521550920", "", "4"
"TdaM47UlYQ4", "youtube", "einfach mal testen 1", "", "0", "1521585300", "", "3"
"stream-83", "twitch", "Twitch Stream vom 22. März 2018", "", "6181", "1521749340", "", "4"
"178256253", "younow", "YouNow Stream vom 22. März 2018", "", "5957", "1521765300", "12681330", "1"
"178284775", "younow", "YouNow Stream vom 23. März 2018", "", "3743", "1521839100", "12681330", "1"
"stream-84", "twitch", "Twitch Stream vom 24. März 2018", "", "2167", "1521914220", "", "4"
"178334373", "younow", "mal überdie sytuationen reden", "", "5817", "1521934800", "12681330", "1"
"178357306", "younow", "YouNow Stream vom 25. März 2018", "", "3719", "1521991140", "12681330", "1"
"178360722", "younow", "YouNow Stream vom 25. März 2018", "", "41", "1521997860", "12681330", "1"
"178373259", "younow", "YouNow Stream vom 26. März 2018", "", "6597", "1522016940", "12681330", "1"
"178392618", "younow", "YouNow Stream vom 26. März 2018", "", "3865", "1522070220", "12681330", "1"
"stream-86", "twitch", "Twitch Stream vom 26. März 2018", "", "1739", "1522085820", "", "4"
"178446774", "younow", "YouNow Stream vom 27. März 2018", "", "6575", "1522187280", "12681330", "1"
"178447129", "younow", "YouNow Stream vom 27. März 2018", "", "6012", "1522187880", "12681330", "1"
"178468856", "younow", "YouNow Stream vom 28. März 2018", "", "921", "1522246320", "12681330", "1"
"178479746", "younow", "YouNow Stream vom 28. März 2018", "", "4267", "1522267320", "12681330", "1"
"178479865", "younow", "YouNow Stream vom 28. März 2018", "", "4107", "1522267500", "12681330", "1"
"178488769", "younow", "YouNow Stream vom 28. März 2018", "", "5076", "1522281840", "12681330", "1"
"178512397", "younow", "YouNow Stream vom 29. März 2018", "", "4237", "1522346100", "12681330", "1"
"178545366", "younow", "YouNow Stream vom 30. März 2018", "", "4581", "1522416600", "12681330", "1"
"ScxQgQDm-uc", "youtube", "test 2 versuch 4?", "", "0", "1522447200", "", "3"
"178589782", "younow", "YouNow Stream vom 31. März 2018", "", "4096", "1522507320", "12681330", "1"
"178600246", "younow", "YouNow Stream vom 31. März 2018", "", "3977", "1522525380", "12681330", "1"
"178651822", "younow", "YouNow Stream vom 01. April 2018", "", "6217", "1522628460", "12681330", "1"
"178671984", "younow", "YouNow Stream vom 02. April 2018", "", "517", "1522685280", "12681330", "1"
"178672212", "younow", "YouNow Stream vom 02. April 2018", "", "116", "1522685760", "12681330", "1"
"178700411", "younow", "YouNow Stream vom 03. April 2018", "", "4942", "1522743900", "12681330", "1"
"178762971", "younow", "YouNow Stream vom 04. April 2018", "", "4116", "1522885560", "12681330", "1"
"178793635", "younow", "YouNow Stream vom 05. April 2018", "", "4224", "1522963020", "12681330", "1"
"178823711", "younow", "YouNow Stream vom 06. April 2018", "", "5262", "1523038860", "12681330", "1"
"178854182", "younow", "YouNow Stream vom 07. April 2018", "", "4944", "1523104260", "12681330", "1"
"178959706", "younow", "YouNow Stream vom 10. April 2018", "", "4116", "1523349240", "12681330", "1"
"179016370", "younow", "YouNow Stream vom 11. April 2018", "", "3837", "1523490960", "12681330", "1"
"179048240", "younow", "YouNow Stream vom 12. April 2018", "", "2497", "1523574420", "12681330", "1"
"179072013", "younow", "YouNow Stream vom 13. April 2018", "", "4233", "1523642760", "12681330", "1"
"179190003", "younow", "YouNow Stream vom 16. April 2018", "", "2575", "1523910120", "12681330", "1"
"179191243", "younow", "YouNow Stream vom 16. April 2018", "", "767", "1523912100", "12681330", "1"
"179192748", "younow", "YouNow Stream vom 16. April 2018", "", "195", "1523914500", "12681330", "1"
"179224971", "younow", "YouNow Stream vom 17. April 2018", "", "4602", "1523998620", "12681330", "1"
"179241633", "younow", "YouNow Stream vom 18. April 2018", "", "3904", "1524044760", "12681330", "1"
"179291820", "younow", "YouNow Stream vom 19. April 2018", "", "4837", "1524174600", "12681330", "1"
"179426272", "younow", "YouNow Stream vom 23. April 2018", "", "3623", "1524510000", "12681330", "1"
"179427588", "younow", "YouNow Stream vom 23. April 2018", "", "1256", "1524512520", "12681330", "1"
"179446282", "younow", "YouNow Stream vom 24. April 2018", "", "3042", "1524564720", "12681330", "1"
"179617520", "younow", "YouNow Stream vom 29. April 2018", "", "2117", "1524999240", "12681330", "1"
"179891727", "younow", "YouNow Stream vom 07. Mai 2018", "", "4001", "1525694220", "12681330", "1"
"179957583", "younow", "YouNow Stream vom 09. Mai 2018", "", "5328", "1525878900", "12681330", "1"
"179967449", "younow", "YouNow Stream vom 09. Mai 2018", "", "3717", "1525899660", "12681330", "1"
"179983044", "younow", "YouNow Stream vom 10. Mai 2018", "", "1984", "1525944060", "12681330", "1"
"179995389", "younow", "YouNow Stream vom 10. Mai 2018", "", "3916", "1525978980", "12681330", "1"
"180014967", "younow", "YouNow Stream vom 11. Mai 2018", "", "1463", "1526028840", "12681330", "1"
"180018159", "younow", "YouNow Stream vom 11. Mai 2018", "", "4617", "1526041440", "12681330", "1"
"180063704", "younow", "YouNow Stream vom 12. Mai 2018", "", "3896", "1526151900", "12681330", "1"
"180088939", "younow", "YouNow Stream vom 13. Mai 2018", "", "3041", "1526212560", "12681330", "1"
"180118913", "younow", "YouNow Stream vom 14. Mai 2018", "", "2316", "1526288460", "12681330", "1"
"180134591", "younow", "YouNow Stream vom 14. Mai 2018", "", "4041", "1526330580", "12681330", "1"
"180151051", "younow", "YouNow Stream vom 15. Mai 2018", "", "2191", "1526378400", "12681330", "1"
"180182233", "younow", "YouNow Stream vom 16. Mai 2018", "", "1961", "1526461620", "12681330", "1"
"180197668", "younow", "YouNow Stream vom 16. Mai 2018", "", "4385", "1526502480", "12681330", "1"
"180228346", "younow", "YouNow Stream vom 17. Mai 2018", "", "4877", "1526587380", "12681330", "1"
"180245762", "younow", "YouNow Stream vom 18. Mai 2018", "", "1878", "1526633340", "12681330", "1"
"180316477", "younow", "YouNow Stream vom 20. Mai 2018", "", "5697", "1526818740", "12681330", "1"
"180347685", "younow", "YouNow Stream vom 21. Mai 2018", "", "4030", "1526897160", "12681330", "1"
"180348310", "younow", "YouNow Stream vom 21. Mai 2018", "", "1214", "1526900040", "12681330", "1"
"180360037", "younow", "YouNow Stream vom 21. Mai 2018", "", "3756", "1526932980", "12681330", "1"
"180377184", "younow", "YouNow Stream vom 22. Mai 2018", "", "1977", "1526976600", "12681330", "1"
"180384399", "younow", "YouNow Stream vom 22. Mai 2018", "", "2025", "1527006180", "12681330", "1"
"180407442", "younow", "YouNow Stream vom 23. Mai 2018", "", "2157", "1527066600", "12681330", "1"
"180419642", "younow", "YouNow Stream vom 23. Mai 2018", "", "2077", "1527106080", "12681330", "1"
"180468870", "younow", "YouNow Stream vom 25. Mai 2018", "", "3377", "1527244380", "12681330", "1"
"180503032", "younow", "YouNow Stream vom 26. Mai 2018", "", "5637", "1527331380", "12681330", "1"
"180605342", "younow", "YouNow Stream vom 29. Mai 2018", "", "1543", "1527601080", "12681330", "1"
"180612736", "younow", "YouNow Stream vom 29. Mai 2018", "", "2045", "1527621000", "12681330", "1"
"180665817", "younow", "YouNow Stream vom 31. Mai 2018", "", "2205", "1527756960", "12681330", "1"
"180669817", "younow", "YouNow Stream vom 31. Mai 2018", "", "4516", "1527773880", "12681330", "1"
"180671587", "younow", "YouNow Stream vom 31. Mai 2018", "", "503", "1527779280", "12681330", "1"
"180733850", "younow", "YouNow Stream vom 02. Juni 2018", "", "2136", "1527931740", "12681330", "1"
"180776851", "younow", "YouNow Stream vom 03. Juni 2018", "", "2920", "1528040460", "12681330", "1"
"180803708", "younow", "YouNow Stream vom 04. Juni 2018", "", "1956", "1528102620", "12681330", "1"
"180842903", "younow", "YouNow Stream vom 05. Juni 2018", "", "3797", "1528212900", "12681330", "1"
"180869712", "younow", "YouNow Stream vom 06. Juni 2018", "", "1957", "1528277940", "12681330", "1"
"180901436", "younow", "YouNow Stream vom 07. Juni 2018", "", "5004", "1528357620", "12681330", "1"
"180999166", "younow", "YouNow Stream vom 10. Juni 2018", "", "2157", "1528623900", "12681330", "1"
"181004113", "younow", "YouNow Stream vom 10. Juni 2018", "", "3158", "1528642500", "12681330", "1"
"181039956", "younow", "YouNow Stream vom 11. Juni 2018", "", "3647", "1528739520", "12681330", "1"
"181066291", "younow", "YouNow Stream vom 12. Juni 2018", "", "3497", "1528809720", "12681330", "1"
"181167826", "younow", "YouNow Stream vom 15. Juni 2018", "", "3856", "1529092800", "12681330", "1"
"181223598", "younow", "YouNow Stream vom 17. Juni 2018", "", "2763", "1529235960", "12681330", "1"
"181267495", "younow", "YouNow Stream vom 18. Juni 2018", "", "3740", "1529352900", "12681330", "1"
"181291745", "younow", "YouNow Stream vom 19. Juni 2018", "", "9", "1529413680", "12681330", "1"
"181291754", "younow", "YouNow Stream vom 19. Juni 2018", "", "7241", "1529413740", "12681330", "1"
"181299446", "younow", "YouNow Stream vom 19. Juni 2018", "", "3998", "1529434860", "12681330", "1"
"181358768", "younow", "YouNow Stream vom 21. Juni 2018", "", "3881", "1529593080", "12681330", "1"
"181393734", "younow", "YouNow Stream vom 22. Juni 2018", "", "3738", "1529686740", "12681330", "1"
"181425923", "younow", "YouNow Stream vom 23. Juni 2018", "", "4236", "1529769240", "12681330", "1"
"181462361", "younow", "YouNow Stream vom 24. Juni 2018", "", "3842", "1529864460", "12681330", "1"
"181524614", "younow", "YouNow Stream vom 26. Juni 2018", "", "3298", "1530039660", "12681330", "1"
"181550303", "younow", "YouNow Stream vom 27. Juni 2018", "", "3003", "1530111720", "12681330", "1"
"181565175", "younow", "YouNow Stream vom 27. Juni 2018", "", "3341", "1530144120", "12681330", "1"
"181575621", "younow", "YouNow Stream vom 28. Juni 2018", "", "1916", "1530173400", "12681330", "1"
"181578159", "younow", "YouNow Stream vom 28. Juni 2018", "", "4577", "1530185220", "12681330", "1"
"181606472", "younow", "YouNow Stream vom 29. Juni 2018", "", "1484", "1530260940", "12681330", "1"
"181644389", "younow", "YouNow Stream vom 30. Juni 2018", "", "4022", "1530366480", "12681330", "1"
"181673497", "younow", "YouNow Stream vom 01. Juli 2018", "", "3666", "1530441960", "12681330", "1"
"181680644", "younow", "YouNow Stream vom 01. Juli 2018", "", "4576", "1530465120", "12681330", "1"
"181689464", "younow", "YouNow Stream vom 01. Juli 2018", "", "3818", "1530484860", "12681330", "1"
"181714804", "younow", "YouNow Stream vom 02. Juli 2018", "", "3946", "1530558600", "12681330", "1"
